envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
439	6867000	6963000	6723000	6723000	6843000	7083000	
440	6888000	6960000	6840000	6720000	6840000	7080000	
441	6909000	7077000	6837000	6717000	6837000	7077000	
442	6930000	7074000	6834000	6714000	6834000	7194000	
443	6975000	7191000	6831000	6831000	6831000	7191000	
444	6996000	7308000	6828000	6828000	6828000	7188000	
445	6993000	7305000	6825000	6825000	6825000	7185000	
446	7014000	7302000	6822000	6822000	6942000	7182000	
447	7035000	7299000	6819000	6819000	6939000	7299000	
448	7056000	7296000	6936000	6816000	6936000	7296000	
449	7053000	7293000	6933000	6813000	6933000	7293000	
450	7050000	7290000	6930000	6810000	6930000	7290000	
451	7095000	7407000	6927000	6927000	6927000	7287000	
452	7092000	7404000	6924000	6924000	6924000	7284000	
453	7113000	7401000	6921000	6921000	6921000	7401000	
454	7110000	7398000	6918000	6918000	6918000	7398000	
455	7131000	7395000	6915000	6915000	7035000	7395000	
456	7128000	7392000	6912000	6912000	7032000	7392000	
457	7149000	7389000	6909000	6909000	7029000	7509000	
458	7194000	7386000	7026000	7026000	7026000	7506000	
459	7191000	7383000	7023000	7023000	7023000	7503000	
460	7236000	7380000	7020000	7140000	7140000	7500000	
461	7233000	7377000	7017000	7137000	7137000	7497000	
462	7278000	7494000	7014000	7134000	7254000	7494000	
463	7275000	7491000	7011000	7131000	7251000	7491000	
464	7320000	7608000	7008000	7128000	7248000	7608000	
465	7341000	7725000	7005000	7125000	7245000	7605000	
466	7386000	7722000	7002000	7242000	7362000	7602000	
467	7383000	7719000	6999000	7239000	7359000	7599000	
468	7380000	7716000	6996000	7236000	7356000	7596000	
469	7401000	7833000	6993000	7233000	7353000	7593000	
470	7398000	7830000	6990000	7230000	7350000	7590000	
471	7467000	7947000	6987000	7347000	7467000	7587000	
472	7464000	7944000	6984000	7344000	7464000	7584000	
473	7461000	7941000	6981000	7341000	7461000	7581000	
474	7482000	7938000	7098000	7338000	7458000	7578000	
475	7479000	7935000	7095000	7335000	7455000	7575000	
476	7476000	7932000	7092000	7332000	7452000	7572000	
477	7497000	7929000	7089000	7329000	7569000	7569000	
478	7542000	7926000	7086000	7446000	7686000	7566000	
479	7611000	8043000	7203000	7443000	7683000	7683000	
480	7608000	8040000	7200000	7440000	7680000	7680000	
481	7653000	8157000	7197000	7557000	7677000	7677000	
482	7650000	8154000	7194000	7554000	7674000	7674000	
483	7647000	8151000	7191000	7551000	7671000	7671000	
484	7644000	8148000	7188000	7548000	7668000	7668000	
485	7641000	8145000	7185000	7545000	7665000	7665000	
486	7638000	8142000	7182000	7542000	7662000	7662000	
487	7683000	8139000	7179000	7659000	7659000	7779000	
488	7680000	8136000	7176000	7656000	7656000	7776000	
489	7701000	8133000	7173000	7653000	7653000	7893000	
490	7698000	8130000	7170000	7650000	7650000	7890000	
491	7719000	8127000	7167000	7767000	7647000	7887000	
492	7716000	8124000	7164000	7764000	7644000	7884000	
493	7713000	8121000	7161000	7761000	7641000	7881000	
494	7734000	8118000	7158000	7878000	7638000	7878000	
495	7731000	8115000	7155000	7875000	7635000	7875000	
496	7752000	8112000	7152000	7992000	7632000	7872000	
497	7773000	8229000	7149000	7989000	7629000	7869000	
498	7818000	8346000	7146000	7986000	7626000	7986000	
499	7815000	8343000	7143000	7983000	7623000	7983000	
500	7836000	8340000	7260000	7980000	7620000	7980000	
501	7833000	8337000	7257000	7977000	7617000	7977000	
502	7830000	8334000	7254000	7974000	7614000	7974000	
503	7827000	8331000	7251000	7971000	7611000	7971000	
504	7824000	8328000	7248000	7968000	7608000	7968000	
505	7821000	8325000	7245000	7965000	7605000	7965000	
506	7818000	8322000	7242000	7962000	7602000	7962000	
507	7815000	8319000	7239000	7959000	7599000	7959000	
508	7812000	8316000	7236000	7956000	7596000	7956000	
509	7833000	8313000	7233000	7953000	7593000	8073000	
510	7830000	8310000	7230000	7950000	7590000	8070000	
511	7851000	8427000	7227000	7947000	7587000	8067000	
512	7872000	8544000	7224000	7944000	7584000	8064000	
513	7869000	8541000	7221000	7941000	7581000	8061000	
514	7890000	8538000	7218000	7938000	7698000	8058000	
515	7911000	8535000	7215000	7935000	7815000	8055000	
516	7932000	8532000	7212000	7932000	7812000	8172000	
517	7953000	8529000	7209000	7929000	7809000	8289000	
518	7974000	8526000	7326000	7926000	7806000	8286000	
519	7971000	8523000	7323000	7923000	7803000	8283000	
520	7968000	8520000	7320000	7920000	7800000	8280000	
521	7965000	8517000	7317000	7917000	7797000	8277000	
522	7962000	8514000	7314000	7914000	7794000	8274000	
