envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
417	6045000	5949000	5949000	6069000	5829000	6429000	
418	6042000	5946000	5946000	6066000	5826000	6426000	
419	6063000	5943000	6063000	6063000	5823000	6423000	
420	6084000	5940000	6060000	6060000	5940000	6420000	
421	6105000	6057000	6057000	6057000	5937000	6417000	
422	6150000	6054000	6054000	6174000	5934000	6534000	
423	6195000	6171000	6051000	6171000	5931000	6651000	
424	6192000	6168000	6048000	6168000	5928000	6648000	
425	6213000	6285000	6045000	6165000	5925000	6645000	
426	6210000	6282000	6042000	6162000	5922000	6642000	
427	6207000	6279000	6039000	6159000	5919000	6639000	
428	6228000	6276000	6156000	6156000	5916000	6636000	
429	6273000	6273000	6153000	6153000	6033000	6753000	
430	6270000	6270000	6150000	6150000	6030000	6750000	
431	6267000	6267000	6147000	6147000	6027000	6747000	
432	6288000	6264000	6264000	6144000	6024000	6744000	
433	6285000	6261000	6261000	6141000	6021000	6741000	
434	6282000	6258000	6258000	6138000	6018000	6738000	
435	6303000	6255000	6255000	6135000	6135000	6735000	
436	6324000	6372000	6252000	6132000	6132000	6732000	
437	6321000	6369000	6249000	6129000	6129000	6729000	
438	6342000	6366000	6246000	6246000	6126000	6726000	
439	6387000	6363000	6243000	6243000	6243000	6843000	
440	6384000	6360000	6240000	6240000	6240000	6840000	
441	6381000	6357000	6237000	6237000	6237000	6837000	
442	6402000	6354000	6234000	6354000	6234000	6834000	
443	6399000	6351000	6231000	6351000	6231000	6831000	
444	6444000	6348000	6228000	6468000	6348000	6828000	
445	6465000	6345000	6225000	6465000	6465000	6825000	
446	6462000	6342000	6222000	6462000	6462000	6822000	
447	6459000	6339000	6219000	6459000	6459000	6819000	
448	6480000	6336000	6216000	6456000	6576000	6816000	
449	6501000	6333000	6213000	6573000	6573000	6813000	
450	6522000	6330000	6210000	6690000	6570000	6810000	
451	6543000	6327000	6327000	6687000	6567000	6807000	
452	6564000	6324000	6324000	6684000	6564000	6924000	
453	6561000	6321000	6321000	6681000	6561000	6921000	
454	6582000	6318000	6318000	6678000	6558000	7038000	
455	6579000	6315000	6315000	6675000	6555000	7035000	
456	6576000	6312000	6312000	6672000	6552000	7032000	
457	6621000	6429000	6309000	6789000	6549000	7029000	
458	6642000	6546000	6306000	6786000	6546000	7026000	
459	6663000	6663000	6303000	6783000	6543000	7023000	
460	6684000	6660000	6300000	6780000	6660000	7020000	
461	6729000	6657000	6297000	6897000	6777000	7017000	
462	6726000	6654000	6294000	6894000	6774000	7014000	
463	6771000	6771000	6291000	6891000	6891000	7011000	
464	6816000	6768000	6288000	6888000	7008000	7128000	
465	6861000	6765000	6405000	6885000	7125000	7125000	
